0.000000,2.818604
0.010000,2.821158
0.020000,2.821158
0.030000,2.823711
0.040000,2.813498
0.050000,2.810944
0.060000,2.818604
0.070000,2.816051
0.080000,2.813498
0.090000,2.813498
0.100000,2.813498
0.110000,2.810944
0.120000,2.810944
0.130000,2.810944
0.140000,2.808391
0.150000,2.803284
0.160000,2.813498
0.170000,2.810944
0.180000,2.803284
0.190000,2.818604
0.200000,2.805838
0.210000,2.818604
0.220000,2.810944
0.230000,2.813498
0.240000,2.813498
0.250000,2.813498
0.260000,2.813498
0.270000,2.821158
0.280000,2.816051
0.290000,2.808391
0.300000,2.816051
0.310000,2.805838
0.320000,2.816051
0.330000,2.808391
0.340000,2.805838
0.350000,2.808391
0.360000,2.808391
0.370000,2.800731
0.380000,2.808391
0.390000,2.808391
0.400000,2.816051
0.410000,2.810944
0.420000,2.813498
0.430000,2.816051
0.440000,2.813498
0.450000,2.828817
0.460000,2.826264
0.470000,2.833924
0.480000,2.836477
0.490000,2.849244
0.500000,2.851797
0.510000,2.859457
0.520000,2.869670
0.530000,2.882437
0.540000,2.918183
0.550000,2.946270
0.560000,2.987123
0.570000,3.045849
0.580000,3.147982
0.590000,3.224581
0.600000,3.275647
0.610000,3.336927
0.620000,3.426293
0.630000,3.505445
0.640000,3.456932
0.650000,3.487572
0.660000,3.497785
0.670000,3.490125
0.680000,3.490125
0.690000,3.474806
0.700000,3.449272
0.710000,3.428846
0.720000,3.408419
0.730000,3.395653
0.740000,3.372673
0.750000,3.362460
0.760000,3.336927
0.770000,3.321607
0.780000,3.319054
0.790000,3.278201
0.800000,3.234794
0.810000,3.193941
0.820000,3.176068
0.830000,3.122448
0.840000,3.084149
0.850000,3.033082
0.860000,3.004996
0.870000,2.989676
0.880000,2.959036
0.890000,2.936057
0.900000,2.910523
0.910000,2.887544
0.920000,2.884990
0.930000,2.874777
0.940000,2.864564
0.950000,2.859457
0.960000,2.851797
0.970000,2.856904
0.980000,2.862011
0.990000,2.856904
1.000000,2.851797
1.010000,2.859457
1.020000,2.864564
1.030000,2.862011
1.040000,2.879884
1.050000,2.887544
1.060000,2.905417
1.070000,2.923290
1.080000,2.946270
1.090000,2.969250
1.100000,2.989676
1.110000,3.002443
1.120000,3.033082
1.130000,3.043296
1.140000,3.061169
1.150000,3.086702
1.160000,3.178621
1.170000,3.176068
1.180000,3.229688
1.190000,3.275647
1.200000,3.334373
1.210000,3.456932
1.220000,3.426293
1.230000,3.479912
1.240000,3.633111
1.250000,3.890996
1.260000,4.082494
1.270000,4.120794
1.280000,4.820401
1.290000,3.612684
1.300000,3.625451
1.310000,3.617791
1.320000,3.584598
1.330000,3.561618
1.340000,3.548852
1.350000,3.561618
1.360000,3.574385
1.370000,3.574385
1.380000,3.451826
1.390000,3.423739
1.400000,3.398206
1.410000,3.357353
1.420000,3.313947
1.430000,3.273094
1.440000,3.245007
1.450000,3.193941
1.460000,3.165855
1.470000,3.160748
1.480000,3.099469
1.490000,3.091809
1.500000,3.061169
1.510000,3.040742
1.520000,3.022869
1.530000,3.010103
1.540000,2.999889
1.550000,2.992229
1.560000,2.987123
1.570000,2.984570
1.580000,2.974356
1.590000,2.984570
1.600000,2.992229
1.610000,2.999889
1.620000,3.017763
1.630000,3.010103
1.640000,3.015209
1.650000,3.025423
1.660000,3.035636
1.670000,3.030529
1.680000,3.043296
1.690000,3.048402
1.700000,3.063722
1.710000,3.086702
1.720000,3.096915
1.730000,3.117342
1.740000,3.130108
1.750000,3.150535
1.760000,3.181175
1.770000,3.211814
1.780000,3.239901
1.790000,3.283307
1.800000,3.326713
1.810000,3.362460
1.820000,3.413526
1.830000,3.454379
1.840000,3.490125
1.850000,3.551405
1.860000,3.628004
1.870000,3.599918
1.880000,3.592258
1.890000,3.559065
1.900000,3.536085
1.910000,3.520765
1.920000,3.515659
1.930000,3.482466
1.940000,3.459486
1.950000,3.441613
1.960000,3.418633
1.970000,3.400760
1.980000,3.362460
1.990000,3.334373
2.000000,3.298627
2.010000,3.270541
2.020000,3.229688
2.030000,3.186281
2.040000,3.165855
2.050000,3.125002
2.060000,3.102022
2.070000,3.079042
2.080000,3.045849
2.090000,3.033082
2.100000,3.020316
2.110000,3.015209
2.120000,2.997336
2.130000,3.002443
2.140000,3.002443
2.150000,2.999889
2.160000,3.007549
2.170000,3.002443
2.180000,3.004996
2.190000,3.010103
2.200000,3.025423
2.210000,3.030529
2.220000,3.043296
2.230000,3.068829
2.240000,3.096915
2.250000,3.125002
2.260000,3.153088
2.270000,3.188835
2.280000,3.232241
2.290000,3.278201
2.300000,3.336927
2.310000,3.403313
2.320000,3.444166
2.330000,3.500339
2.340000,3.658644
2.350000,4.031428
2.360000,3.719924
2.370000,4.212713
2.380000,4.151434
2.390000,4.090154
2.400000,4.161647
2.410000,4.123347
